,name,lat,lng
0,Cnaphalocrocis_medinalis,22.33361037294856,114.16957491456951
1,Cnaphalocrocis_medinalis,22.33176827218452, 114.15936672660469
2,Cnaphalocrocis_medinalis,22.504790097519606, 114.14776299454057
3,Cnaphalocrocis_medinalis,22.32362054284832, 114.18042554164843
4,Cnaphalocrocis_medinalis,22.251086688528726, 113.88972887238852
5,Cnaphalocrocis_medinalis,22.399136567035967, 114.31760823950145
6,Cnaphalocrocis_medinalis,22.411215328986348, 113.94525520247187
7,Cnaphalocrocis_medinalis,7.67756036785475, 80.70259706238697
8,Cnaphalocrocis_medinalis,6.631099384404232, 81.09810485276212
9,Cnaphalocrocis_medinalis,6.358204092682988, 80.04341741176171
10,Cnaphalocrocis_medinalis,8.35205519891021, 79.93355413665749
11,Cnaphalocrocis_medinalis,9.318224367530503, 80.17525334188674
12,Cnaphalocrocis_medinalis,24.440458744317667, 121.51287051318187
13,Cnaphalocrocis_medinalis,23.76353786562503, 120.77129340622842
14,Cnaphalocrocis_medinalis,22.87066884892453, 120.9141156638639
15,Cnaphalocrocis_medinalis,18.88119536358389, 98.28849315884985
16,Cnaphalocrocis_medinalis,15.3115901081388, 100.17814149064228
17,Cnaphalocrocis_medinalis,13.48136768501054, 99.47501652997532
18,Cnaphalocrocis_medinalis,8.99996041536059, 99.21134466972521
19,Cnaphalocrocis_medinalis,7.1290857490738295, 100.353922730809
20,Cnaphalocrocis_medinalis,6.29985913916361, 101.23282893164269
21,Cnaphalocrocis_medinalis,-25.520253256120803, 130.35815841710223
22,Cnaphalocrocis_medinalis,-23.11774709308548, 123.3269088104328
23,Cnaphalocrocis_medinalis,-32.5816443066194, 147.93628243377592
24,Cnaphalocrocis_medinalis,-34.34127532746415, 142.4870639886071
25,Cnaphalocrocis_medinalis,-24.404755047435028, 147.58471995344246
26,Chlorops_oryzae,34.557991804469864, 102.91592679770916
27,Chlorops_oryzae,35.493621110903575, 98.52139579354073
28,Chlorops_oryzae,29.49395698120544, 104.05850485879294
29,Chlorops_oryzae,36.06404744409117, 109.68350454412852
30,Chlorops_oryzae,37.192556790524584, 102.65225493745905
31,Chlorops_oryzae,36.45161721302969, 139.05772206381062
32,Chlorops_oryzae,38.060479589496964, 139.76084702447758
33,Chlorops_oryzae,40.17410573078261, 140.37608136506114
34,Chlorops_oryzae,35.59864532452661, 136.9483471818098
35,Chlorops_oryzae,40.10248281753292, 127.29000558523154
36,Chlorops_oryzae,40.40433117049585, 126.80660717477303
37,Chlorops_oryzae,40.32899532398576, 127.70748603062755
38,Chlorops_oryzae,-39.92578324796225, 127.16915598261691
39,Chlorops_oryzae,39.833043818404924, 126.8944977948564
40,Chlorops_oryzae,39.89207433069435, 126.56490796954375
41,Chlorops_oryzae,36.3575927619091, 128.20036060902282
42,Chlorops_oryzae,36.649017021232076, 127.25553644312662
43,Chlorops_oryzae,35.958431686433904, 127.53019463088715
44,Chlorops_oryzae,37.37712926216105, 128.52995043433546
45,Chlorops_oryzae,36.675455707779726, 128.1893742815124
46,Chlorops_oryzae,36.481361258046654, 126.59635679250137
47,Chlorops_oryzae,35.78928770824996, 127.88175711122062
48,Chlorops_oryzae,35.37828865476376, 127.67301688852261
49,Chlorops_oryzae,36.03842640043505, 127.78288016362681
50,Chlorops_oryzae,36.32219411648802, 126.79411068768894
51,Chilo_suppressalis,23.117909999332866, 79.47802208960657
52,Chilo_suppressalis,23.602026388661738, 75.61083438901288
53,Chilo_suppressalis,25.123183841321882, 77.54442823930972
54,Chilo_suppressalis,22.632041039000928, 82.46630349461076
55,Chilo_suppressalis,21.900014515929225, 79.30224083048866
56,Chilo_suppressalis,7.710223982461059, 80.81271410919632
57,Chilo_suppressalis,8.10197162579169, 80.35128830401185
58,Chilo_suppressalis,7.906144299588301, 80.6479191787733
59,Chilo_suppressalis,7.503320803360851, 81.4828801595833
60,Chilo_suppressalis,7.459749604743103, 80.97750903961933
61,Chilo_suppressalis,34.41522208367373, 103.72087233102127
62,Chilo_suppressalis,37.26458511635223, 101.43571596248866
63,Chilo_suppressalis,34.84912764229012, 100.29313777822233
64,Chilo_suppressalis,34.48769718728388, 106.79704436558441
65,Chilo_suppressalis,33.24711433297718, 102.57829414675497
66,Chilo_suppressalis,37.64608470462475, 139.3358225528189
67,Chilo_suppressalis,38.06245963771501, 139.24793192325993
68,Chilo_suppressalis,37.087268447809784, 136.78699429560942
69,Chilo_suppressalis,35.957207913359966, 137.40222870252208
70,Chilo_suppressalis,38.13162663656305, 139.42371318237784
71,Chilo_suppressalis,24.253365668922623, 117.7632399888847
72,Chilo_suppressalis,23.26798394473193, 116.21416764290827
73,Chilo_suppressalis,3.6894925147822413, 102.32909986577549
74,Chilo_suppressalis,4.0840898378618515, 101.97753734753971
75,Chilo_suppressalis,3.9306573454352858, 101.0766583945605
75,Chilo_suppressalis,3.9306573454352858, 101.0766583945605
76,Scirpophaga_incertulas,33.99829115994667, 65.16667474319013
77,Scirpophaga_incertulas,34.48871019276793, 65.32048334491827
78,Scirpophaga_incertulas,33.5416599856083, 65.29851068752855
79,Scirpophaga_incertulas,33.5416599856083, 63.38688949462144
80,Scirpophaga_incertulas,28.311314488303488, 83.94066129860846
81,Scirpophaga_incertulas,28.330657097270645, 83.50120815081375
82,Scirpophaga_incertulas,28.417655256766306, 83.85277066904953
83,Scirpophaga_incertulas,28.29196836103646, 84.34715546031862
84,Scirpophaga_incertulas,27.20532734963973, 90.36728406033973
85,Scirpophaga_incertulas,27.127132334129893, 90.4112293751192
86,Scirpophaga_incertulas,27.34203665332136, 89.53232307952973
87,Scirpophaga_incertulas,7.721110845904002, 80.39523361879132
88,Scirpophaga_incertulas,7.851731221134357, 80.5710148779092
89,Scirpophaga_incertulas,8.297703718742428, 80.27438400314777
90,Scirpophaga_incertulas,6.838400477722904, 80.38424729009647
91,Scirpophaga_incertulas,24.18396851301749, 90.42931095334825
92,Scirpophaga_incertulas,24.013479077250928, 89.93492616207917
93,Scirpophaga_incertulas,24.254103983853557, 89.363637069946
94,Scirpophaga_incertulas,24.41426832559692, 90.12169374989193
95,Scirpophaga_incertulas,24.22405065389402, 91.00060004548139
96,Scirpophaga_incertulas,22.033945052058943, 95.63444615132718
97,Scirpophaga_incertulas,20.024172535666434, 95.10710237397349
98,Scirpophaga_incertulas,22.846290488966726, 94.36003202272245
99,Scirpophaga_incertulas,22.074674811748515, 98.53483692677241
100,Scirpophaga_incertulas,20.436514667779953, 95.59050083654768
101,Scirpophaga_incertulas,14.504065898598506, 108.60457270722338
102,Scirpophaga_incertulas,15.565074579171856, 108.12117424464915
103,Scirpophaga_incertulas,20.436514667779953, 95.59050083654768
104,Scirpophaga_incertulas,14.035583874018368, 107.85750235597231
105,Scirpophaga_incertulas,17.29319021374593, 106.36336165347022
106,Scirpophaga_incertulas,12.195314994743768, 107.98933830031075
107,Orseolia_oryzae,12.737192032349853, 104.79052941290178
108,Orseolia_oryzae,12.994244075750704, 104.01050007556613
109,Orseolia_oryzae,12.50133163980634, 105.24096888939138
110,Orseolia_oryzae,13.165464712646441, 105.15307825983244
111,Orseolia_oryzae,34.48769718728388, 103.72087233102127
112,Orseolia_oryzae,34.56010936747725, 99.50212211219183
113,Orseolia_oryzae,33.76012487692365, 102.57829414675496
114,Orseolia_oryzae,35.0652277122262, 106.44548184734863
115,Orseolia_oryzae,36.70292939781792, 103.01774729454971
116,Orseolia_oryzae,23.360189036757664, 79.74169397828341
117,Orseolia_oryzae,23.360189036757664, 75.69872501857185
118,Orseolia_oryzae,24.884223424530017, 79.12645957137077
119,Orseolia_oryzae,22.875192809704245, 81.93895971725708
120,Orseolia_oryzae,21.491693693030502, 78.68700642357602
121,Orseolia_oryzae,19.736399924218738, 102.21891464122452
122,Orseolia_oryzae,19.156265473696223, 103.14176625159345
123,Orseolia_oryzae,18.38652715867469, 104.63590695409556
124,Orseolia_oryzae,20.479194539394076, 101.51578960475292
125,Orseolia_oryzae,3.7114193597837075, 101.69189280147312
126,Orseolia_oryzae,21.462505559424056, 95.32682894787085
127,Pachydiplosis_oryzae,25.722234176691295, 85.10664748120101
128,Pachydiplosis_oryzae,25.71995304932969, 85.1014976396253
129,Pachydiplosis_oryzae,25.72354870479187, 85.10514544407478
130,Pachydiplosis_oryzae,25.72432194982855, 85.10806368763433
131,Pachydiplosis_oryzae,25.72084230757213, 85.1079778569414
132,Pachydiplosis_oryzae,20.239136206995656, 71.44199059208698
133,Pachydiplosis_oryzae,18.839790130198647, 73.11041572385184
134,Pachydiplosis_oryzae,18.98275060818452, 72.7275844261914
135,Pachydiplosis_oryzae,19.116069792669755, 73.04996867685284
136,Pachydiplosis_oryzae,18.896988982963485, 73.30183137268207
137,Nilaparvata_lugens,-23.98743304788265, 133.81527329620198
138,Nilaparvata_lugens,-24.388304061101696, 127.9266011157525
139,Nilaparvata_lugens,-21.4747199230706, 133.5516014075251
140,Nilaparvata_lugens,-24.70808897547621, 142.34066436341982
141,Nilaparvata_lugens,-27.62628499760188, 133.46371077796618
142,Nilaparvata_lugens,24.173946009024174, 90.20958437945087
143,Nilaparvata_lugens,24.22405065389402, 89.26476011169218
144,Nilaparvata_lugens,24.574229694581316, 90.20958437945087
145,Nilaparvata_lugens,24.29416404366865, 91.02257270287114
146,Nilaparvata_lugens,23.943211696677118, 90.05577577772272
147,Nilaparvata_lugens,27.43101310243555, 90.45166793951606
148,Nilaparvata_lugens,27.426137448343958, 90.13855757171233
149,Nilaparvata_lugens,27.55283440258441, 90.36927047430456
150,Nilaparvata_lugens,27.43101310243555, 90.75379197862495
151,Nilaparvata_lugens,27.313938030078482, 90.35828414560967
152,Nilaparvata_lugens,21.42160180260927, 95.85417272522453
153,Nilaparvata_lugens,22.115392832930794, 94.36003202272245
154,Nilaparvata_lugens,23.210280174531064, 95.98600866956295
155,Nilaparvata_lugens,21.626005636304576, 98.27116503809557
156,Nilaparvata_lugens,20.6011437609211, 96.33757118779874
157,Nilaparvata_lugens,12.683606515346517, 104.61474815378388
158,Nilaparvata_lugens,12.812192718833547, 103.88965045992258
159,Nilaparvata_lugens,12.972833158609797, 104.90039269985046
160,Nilaparvata_lugens,12.747907778075659, 105.60351773632205
161,Nilaparvata_lugens,12.522782454561687, 104.87842004246073
162,Sogata_furcifera,-23.504736737939, 126.0808978950146
163,Sogata_furcifera,-21.39290779652688, 128.19027300442934
164,Sogata_furcifera,-21.4747199230706, 139.87972673576934
165,Sogata_furcifera,-26.923221857669066, 136.2762109238525
166,Sogata_furcifera,-28.170014095454814, 128.89339804090093
167,Sogata_furcifera,62.44267602209814, 94.61593420818971
168,Sogata_furcifera,61.950742670177675, 87.76046510259184
169,Sogata_furcifera,64.70981865853447, 92.68234035789288
170,Sogata_furcifera,62.846533804986066, 101.2956220546697
171,Sogata_furcifera,60.42622923109425, 95.1432779855434
172,Sogata_furcifera,14.716687131220645, 108.07722892986968
173,Sogata_furcifera,14.07821324233988, 108.03328361509023
174,Sogata_furcifera,16.789001536719358, 107.2422679490597
175,Sogata_furcifera,13.052964654480935, 107.9014476707518
176,Sogata_furcifera,10.428634324749002, 105.96785382045496
177,Laodelphax_striatellus,27.95518087345224, 1.744241684171073
178,Laodelphax_striatellus,26.391453784224645, 2.6231479797605477
179,Laodelphax_striatellus,28.110339217362718, -1.1561490912741805
180,Laodelphax_striatellus,29.61126641380068, 1.832132313730024
181,Laodelphax_striatellus,28.419982724677876, 5.831155958662113
182,Laodelphax_striatellus,32.61087809384936, -6.562810415070548
183,Laodelphax_striatellus,32.42680842054517, -6.208080504061587
184,Laodelphax_striatellus,32.08066407072639, -7.354130985782855
185,Laodelphax_striatellus,32.034411906856214, -5.198464603497608
186,Laodelphax_striatellus,31.547356534109355, -6.480949666376172
187,Laodelphax_striatellus,34.164819182895926, 9.199283101818867
188,Laodelphax_striatellus,34.32828711983679, 8.584048694906235
189,Laodelphax_striatellus,34.527649528601955, 9.199283101818867
190,Laodelphax_striatellus,33.87342689768835, 9.265201073988079
191,Laodelphax_striatellus,33.92813911409713, 9.99029876784939
192,Lissorhoptrus_oryzophilus_Kuschel,34.993257676577606, 102.05095036940128
193,Lissorhoptrus_oryzophilus_Kuschel,36.3497934718661, 102.22673162851916
194,Lissorhoptrus_oryzophilus_Kuschel,35.352473302380574, 98.09587203924866
195,Lissorhoptrus_oryzophilus_Kuschel,35.20897753173498, 108.81852884544018
196,Lissorhoptrus_oryzophilus_Kuschel,33.026324051028006, 102.490403517196
197,Lissorhoptrus_oryzophilus_Kuschel,22.469700205179922, 79.56591271916551
198,Lissorhoptrus_oryzophilus_Kuschel,24.00409764208356, 76.05028753680763
199,Lissorhoptrus_oryzophilus_Kuschel,25.043582034747544, 79.56591271916551
200,Lissorhoptrus_oryzophilus_Kuschel,21.981539262092387, 78.51122516445814
201,Lissorhoptrus_oryzophilus_Kuschel,23.27947826007976, 82.02685034681603
202,Lissorhoptrus_oryzophilus_Kuschel,36.806302372876864, 139.0721506641421
203,Lissorhoptrus_oryzophilus_Kuschel,35.88603231008038, 136.69910366605052
204,Lissorhoptrus_oryzophilus_Kuschel,35.31432693482832, 134.50183792707682
205,Lissorhoptrus_oryzophilus_Kuschel,40.64447723362865, 141.00574451443893
206,Lissorhoptrus_oryzophilus_Kuschel,39.974265594824715, 140.82996325532102




















